geonameid,name,asciiname,alternatenames,latitude,longtitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1582926,Ðông Hà,Dong Ha,"AQT,Dong Ha,Dong Kha,Dong Na,GJong Ha,Thi Xa Dong Ha,Thi Xã Ðòng Hà,dam ha,daunga ha,donga ha,donha,doniግ ha,dwng ha,dwnj ha,Ðông Hà,Đông Hà,Донг Ха,دونج ها,دونگ ها,ڈwng ہa,ڈونگ ہا,डोंग हा,ডং হা,ਡੌਂਗ ਹਾ,ዶንግ ሃ,ドンハー",16.81625,107.10031,P,PPLA,VN,,44,461,,,164228,,21,Asia/Bangkok,2026-04-14
1583475,Diễn Thành,Dien Thanh,"Dien Chau,Dien Thanh,Diễn Châu,Phu Dien,Phu Dien Chau",18.97652,105.60034,P,PPLA2,VN,,40,425,,,21605,,9,Asia/Bangkok,2025-07-29
1583477,Dien Bien Phu,Dien Bien Phu,"D'enb'enfu,D'enbenfu,DIN,Dien Ben Fu,Dien Bien Phu,Dienbienfu,Dienbjenfu,Dijen Bijen Fu,GJien Bien Phu,Thien-pien-fu,Thièn-piên-fú,deiy n beiyn fu,di'ena bi'ena phu,dian bian fu,dienbienfu,dienbienpu,diyena biyena phu,diyeni biyeni ፉ,dyan byan fw,dyn byn fw,dyyn byyn fw,Ðiện Biên Phủ,Điện Biên Phủ,Диен Бен Фу,Диенбиенфу,Дијен Бијен Фу,Дьенбьенфу,Дьєнбєнфу,ديان بيان فو,دیئن بیئن فو,دیئن بیئن پھو,دین بین فو,डिएन बिएन फु,ডিয়েন বিয়েন ফু,ਡਿਏਨ ਬਿਏਨ ਫੁ,เดียนเบียนฟู,ດຽນບຽນຟູ,ድየን ብየን ፉ,ディエンビエンフー,奠邊府,디엔비엔푸",21.38602,103.02301,P,PPLA,VN,,11,094,,,84672,,485,Asia/Bangkok,2026-04-14
1583478,Điện Bàn,GJien Ban,"Dien Ban,Kwang Nam,Quang Nam,Vinh Dien,Vĩnh Điện,Điện Bàn",15.88853,108.25447,P,PPLA2,VN,,48,507,,,226564,,15,Asia/Ho_Chi_Minh,2025-07-29
1583503,Dịch Vọng,Dich Vong,Dich Vong,21.03333,105.8,P,PPL,VN,,01,005,,,27979,,14,Asia/Bangkok,2025-10-31
1583518,Dĩ An,Di An,"Di An,Dĩ An",10.90682,106.7694,P,PPLA2,VN,,79,724,,,463023,,32,Asia/Ho_Chi_Minh,2025-07-29
1583752,Thị Trấn Đất Đỏ,Thi Tran GJat GJo,"Phuoc Tho,Thi Tran Dat Do,Thị Trấn Đất Đỏ,Xa Phuoc Tho,Xã Phước Thọ",10.49093,107.27014,P,PPLA2,VN,,79,753,,,20187,,42,Asia/Ho_Chi_Minh,2025-07-29
1583882,Đan Phượng,GJan Phuong,"Dan Phuong,Phuong Tri,Đan Phượng",21.08917,105.6625,P,PPL,VN,,01,273,,,39917,,12,Asia/Bangkok,2025-07-29
1583992,Da Nang,Da Nang,"DAD,Da Nang,Danan,Danang,GJa Nang,Thanh Thai Phien,Thành Thái Phien,Tourane,Turan,da nam,da nanga,da naniግ,da nanj,danan,danang,xian gang,Đà Nẵng,Да Нанг,Данан,Дананг,Дананґ,دا نانج,دانانگ,ڈa nang,ڈا نانگ,दा नांग,দা নাং,ਦਾ ਨਾਂਗ,ዳ ናንግ,ダナン,岘港,峴港,다낭",16.06778,108.22083,P,PPLA,VN,,48,,,,1276000,,11,Asia/Ho_Chi_Minh,2026-04-14
1584023,Thị Trấn Đầm Hà,Thi Tran GJam Ha,"Dam Ha,Thi Tran Dam Ha,Thị Trấn Đầm Hà,Đầm Hà",21.35314,107.59722,P,PPL,VN,,22,200,,,47060,,19,Asia/Bangkok,2026-02-26
1584071,Ðà Lạt,Da Lat,"DLI,Da Lat,Da lat,Dalat,da laita,da lat,da lata,da lati,dalat,daratto,Ðà Lạt,Далат,دا لات,دالات,ڈa lat,ڈا لات,दा लैट,দা লাট,ਦਾ ਲਾਟ,ዳ ላት,ダラット",11.94646,108.44193,P,PPLA,VN,,68,672,,,258014,,1483,Asia/Ho_Chi_Minh,2026-04-14
1584242,Thị Trấn Đại Từ,Thi Tran GJai Tu,"Dai Tu,Thi Tran Dai Tu,Thị Trấn Đại Từ,Đại Từ",21.63384,105.63766,P,PPL,VN,,19,171,,,179192,,63,Asia/Ho_Chi_Minh,2026-02-27
1584287,Dại Mỗ,Dai Mo,,20.98333,105.76667,P,PPL,VN,,01,268,,,59980,,4,Asia/Bangkok,2025-07-29
1584301,Đại Lộc,GJai Loc,"Ai Nghia,Dai Loc,Ái Nghĩa,Đại Lộc",15.88214,108.12092,P,PPLA2,VN,,48,506,,,16215,,14,Asia/Ho_Chi_Minh,2025-07-29
1584661,Củ Chi,Cu Chi,"Cu Chi,Củ Chi,Ku-Chi,Ку-Чи",10.97333,106.49325,P,PPLA2,VN,,79,783,,,75000,,14,Asia/Ho_Chi_Minh,2025-07-29
1584725,Cô Tô,Co To,"Co To,Cô Tô",10.35,105.01667,P,PPL,VN,,91,891,,,31278,,1,Asia/Ho_Chi_Minh,2026-03-23
1584784,Cờ Đỏ,Co GJo,"Co Do,Cờ Đỏ",10.09377,105.42916,P,PPLA2,VN,,92,925,,,116576,,4,Asia/Ho_Chi_Minh,2025-07-29
1584955,Cổ Lóa,Co Loa,"Co Loa,Cổ Lóa",21.11667,105.86667,P,PPL,VN,,01,017,,,16514,,17,Asia/Ho_Chi_Minh,2025-07-29
1585011,Cổ Đô,Co GJo,"Co Do,Cổ Đô,Cổ Độ",21.27964,105.36404,P,PPL,VN,,01,271,,,70706,,17,Asia/Bangkok,2025-12-08
1585281,Chũ,Chu,"Chu,Chũ",21.37379,106.56649,P,PPLA2,VN,,24,219,,,127881,,18,Asia/Bangkok,2025-07-29
1585317,Chơn Thành,Chon Thanh,"Ap Chon Thanh,Chon Thanh,Chơn Thành,Thanh Ghon,Ấp Chơn Thành",11.42821,106.63536,P,PPLA2,VN,,75,697,,,121083,,63,Asia/Ho_Chi_Minh,2025-07-29
1585330,Chợ Lớn,Cho Lon,"Cho Lon,Chợ Lớn,Sholon",10.75,106.65,P,PPLX,VN,,79,775,,,561000,,7,Asia/Ho_Chi_Minh,2025-07-29
1585489,Chí Linh,Chi Linh,"Chi Linh,Chí Linh",21.06667,106.31667,P,PPL,VN,,31,290,,,220421,,5,Asia/Ho_Chi_Minh,2025-07-29
1585639,Châu Phong,Chau Phong,,10.71667,105.13333,P,PPL,VN,,91,887,,,56322,,11,Asia/Ho_Chi_Minh,2026-01-14
1585660,Châu Đốc,Chau GJoc,"Angiang,Chau Doc,Chau Phu,Chau Phú,Chaudok,Cho Dok,Châu Đốc",10.7,105.11667,P,PPL,VN,,91,884,,,70239,,10,Asia/Ho_Chi_Minh,2025-07-29
1586052,Cát Bà,Cat Ba,"Apowan,Cac Ba,Cat Ba,Cát Bà,Kat Ba,Pho Cac Ba,Pho Cat Ba,Кат Ба",20.72779,107.04819,P,PPL,VN,,31,317,,,30000,,24,Asia/Ho_Chi_Minh,2025-07-29
1586151,Cao Lãnh,Cao Lanh,"Cao Lanh,Cao Lãnh,Kao Lanh,Kao Lankh,Phong Thanh,ka'o lanha,kaoran,kaw lanh,kaw lanہ,kawlanh,kaʿo lanihi,Као Ланх,كاو لانه,کاؤ لانہ,کاولانه,काओ लान्ह,কাও লান্হ,ਕਾਓ ਲਾਂਹ,ካኦ ላንህ,カオラン",10.46017,105.63294,P,PPLA,VN,,82,866,,,211912,,5,Asia/Ho_Chi_Minh,2026-04-14
1586185,Cao Bằng,Cao Bang,"Cao Bang,Cao Bằng,Cao Pang,Kao Bang,Kao banh,Kaobang,Thanh Pho Cao Bang,Thành Phố Cao Bằng,ka'o bainga,ka'o bam,ka'o banga,kaoban,kaoban shi,kaw bang,kaw banj,kawbang,kaʿo baniግ,Као Банг,Каобанг,كاو بانج,کاؤ بانگ,کاوبانگ,काओ बैंग,কাও বাং,ਕਾਓ ਬਾਂਗ,ካኦ ባንግ,カオバン,カオバン市",22.66568,106.25786,P,PPLA,VN,,04,040,,,73549,,197,Asia/Bangkok,2026-04-14
1586203,Cần Thơ,Can Tho,"Can Tho,Cần Thơ,Kan Tho,Kan Tkho,VCA,kaina tho,kan thw,kana tho,kani to,kanto,kantw,kyana tho,kyn tھw,qin ju shi,Кан Тхо,كان ثو,کانتو,کین تھو,कैन थो,ক্যান থো,ਕਨ ਥੋ,ካን ቶ,カントー,芹苴市",10.03711,105.78825,P,PPLA,VN,,92,916,,,1507187,,3,Asia/Ho_Chi_Minh,2026-04-14
1586288,Cần Giờ,Can Gio,"Can Gio,Can Thanh,Cần Giờ,Cần Thạnh",10.41115,106.95474,P,PPLA2,VN,,79,787,,,55137,,5,Asia/Ho_Chi_Minh,2025-07-29
1586295,Cần Đước,Can GJuoc,"Can Duoc,Cần Đước",10.50966,106.60308,P,PPLA2,VN,,80,806,,,50473,,2,Asia/Ho_Chi_Minh,2025-10-24
1586296,Cần Giuộc,Can Giuoc,"Can Duoc,Can Gioc,Can Giuoc,Cần Duộc,Cần Giuộc",10.60857,106.67135,P,PPLA2,VN,,80,807,,,152200,,6,Asia/Ho_Chi_Minh,2025-07-29
1586350,Cam Ranh,Cam Ranh,"CXR,Cam Linh,Cam Ranh Port,Kamran',Thon Cam Ranh,Thôn Cam Ranh,cheng bu gan ling,jin lan shi,Камрань,城庯柑欞,金兰市",11.92144,109.15913,P,PPL,VN,,56,569,,,146771,,15,Asia/Ho_Chi_Minh,2025-07-29
1586357,Cẩm Phả Mines,Cam Pha Mines,"Cam Pha,Cam Pha Mines,Cẩm Phả,Cẩm Phả Mines",21.01667,107.3,P,PPL,VN,,22,195,,,135477,,209,Asia/Ho_Chi_Minh,2025-07-29
1586360,Cẩm Phả,Cam Pha,"Cam Pha,Cẩm Phả,Kamfa,VDO,jin pu shi,kam fa,kamufa,Камфа,كام فا,カムファ,锦普市",21.01004,107.27345,P,PPLA2,VN,,22,195,,,190232,,20,Asia/Bangkok,2025-07-29
1586384,Cam Lộ,Cam Lo,"Cam Lo,Cam Lộ,Thon Cam Lo,Thôn Cam Lộ",16.80797,106.99405,P,PPLA2,VN,,44,468,,,30111,,13,Asia/Bangkok,2026-04-26
1586443,Cà Mau,Ca Mau,"CAH,Ca Mau,Camo,Cu Mau,Cà Mau,Ka Mau,Kamao,Kamau,Quan Long,Quang Long,Song Kualon,ka ma'u,ka mau,ka maw,ka maው,kamau,kamaw,Ка Мау,Камау,كا ماو,کا ماؤ,کاماو,का मौ,কা মাউ,ਕਾ ਮਾਉ,ካ ማው,カマウ",9.17682,105.15242,P,PPLA,VN,,96,964,,,226372,,5,Asia/Ho_Chi_Minh,2026-04-14
1586519,Cái Răng,Cai Rang,"Cai Rang,Chau Thanh,Châu Thành,Cái Răng",10.0009,105.75095,P,PPLA2,VN,,92,919,,,86278,,-1,Asia/Ho_Chi_Minh,2025-07-29
1586551,Cai Lậy,Cai Lay,"Cai Lay,Cai Lậy,Khiem Ich,Khiêm Ích",10.4,106.11667,P,PPL,VN,,82,817,,,143050,,3,Asia/Ho_Chi_Minh,2025-07-29
1586798,Buôn Trấp,Buon Trap,"Ban Trap,Buon Trap,Buôn Trăp,Buôn Trấp",12.48478,108.02982,P,PPLA2,VN,,66,655,,,23683,,431,Asia/Ho_Chi_Minh,2025-10-24
1586896,Buôn Ma Thuột,Buon Ma Thuot,"BMV,Ban Me Thaut,Ban Me Thnot,Ban Me Thot,Ban Me Thout,Ban Me Thuot,Ban Mê Thuột,Ban-me-Thurt,Benmethout,Buon Ma Thuot,Buon Ma Tkhuot,Buon Me Thuot,Buôn Ma Thuột,Buôn Mê Thuột,Lac Giao,Lạc Giao,Me Thuot,Metuotas,bu'ona ma thu'ota,buonmatouotto,buʾoni ma tuʾoti,bwwn ma thwt,bwwn ma twt,bwwn ma tھwٹ,Буон Ма Тхуот,بوون ما توت,بوون ما تھوٹ,بوون ما ثوت,बुओन मा थुओत,বুওন মা থুওত,ਬੁਓਨ ਮਾ ਥੁਓਤ,ቡዖን ማ ቱዖት,ブオンマトゥオット",12.66747,108.03775,P,PPLA,VN,,66,643,,,434256,,459,Asia/Ho_Chi_Minh,2026-04-14
1586989,Buôn Hồ,Buon Ho,"Ban Ho,Buon Ho,Buôn Hô,Buôn Hồ",12.95226,108.2962,P,PPL,VN,,66,650,,,127920,,706,Asia/Ho_Chi_Minh,2025-07-29
1587406,Hoàn Lão,Hoan Lao,"Bo Trach,Bố Trạch,Hoan Lao,Hoàn Lão",17.58436,106.53425,P,PPLA2,VN,,44,455,,,43554,,10,Asia/Bangkok,2026-05-16
1587759,Bình Thủy,Binh Thuy,"Binh Thuy,Bình Thủy",10.07431,105.73974,P,PPLA2,VN,,92,918,,,113565,,5,Asia/Ho_Chi_Minh,2025-07-29
1587919,Bỉm Sơn,Bim Son,"Bien Son,Bim Son,Biên Sơn,Bỉm Sơn",20.07806,105.86028,P,PPL,VN,,38,381,,,53754,,7,Asia/Ho_Chi_Minh,2025-07-29
1587923,Biên Hòa,Bien Hoa,"B'en Khoa,Ben Khoa,Bia Hoa,Bien Hoa,Bien Hoa City,Bienhoa,Biên Hòa,bi'ena ho'a,bienhoa,biyena hoya,biyeni howa,byan hwa,byn ہwa,Бен Хоа,Бьен Хоа,بيان هوا,بیان هوا,بین ہوا,बिएन होआ,বিয়েন হোয়া,ਬਿਏਨ ਹੋਆ,ብየን ሆዋ,ビエンホア",10.94469,106.82432,P,PPLA,VN,,75,731,,,1272235,,6,Asia/Ho_Chi_Minh,2026-04-14
1587976,Bến Tre,Ben Tre,"Ben Tre,Bến Tre,Truc Giang,Trúc Giang,bena tare,bena tre,beni tire,bentore,bn trh,bn try,byn ٹry,Бен Тре,بن تره,بن تري,بین ٹری,बेन ट्रे,বেন ট্রে,ਬੇਨ ਤਰੇ,ቤን ትሬ,ベントレ",10.24147,106.37585,P,PPLA,VN,,86,829,,,124449,,5,Asia/Ho_Chi_Minh,2026-04-14
1587985,Bến Thủy,Ben Thuy,"Ben Thuy,Benhuy,Bến Thủy",18.65,105.7,P,PPL,VN,,40,412,,,17000,,11,Asia/Bangkok,2026-02-16
1588060,Bến Cát,Ben Cat,"Ben Cat,Bến Cát",11.15,106.6,P,PPL,VN,,79,721,,,364578,,15,Asia/Ho_Chi_Minh,2025-07-29
1588129,Ba Vì,Ba Vi,"Ba Vi,Ba Vì,X. Lung,X. Lũng",21.08333,105.38333,P,PPL,VN,,01,271,,,282600,,322,Asia/Bangkok,2025-11-25
1588275,Bảo Lộc,Bao Loc,"Ap Thanh Tam,Ban Lao,Bao Loc,Baolok,Blao,Bảo Lộc,Cong Hinh,Баолок,Ấp Thánh Tâm",11.54798,107.80772,P,PPLA2,VN,,68,673,,,170920,,841,Asia/Ho_Chi_Minh,2025-07-29
1590225,Ít Ong,It Ong,"Ban Hit Ong,Ban It Ong,Bản It Ong,It Ong,Ít Ong",21.5175,104.02701,P,PPLA2,VN,,14,120,,,16153,,206,Asia/Bangkok,2025-12-31
1590900,Thị Trấn Thuận Châu,Thi Tran Thuan Chau,"Ban Chieng Ly,Ban Dhieng Ly,Bản Chiêng Lý,Thi Tran Thuan Chau,Thuan Chau,Thị Trấn Thuận Châu",21.43849,103.69,P,PPLA2,VN,,14,119,,,153000,,594,Asia/Ho_Chi_Minh,2026-02-27
1591236,Bà Nà,Ba Na,Ba Na,15.98333,107.98333,P,PPL,VN,,48,497,,,15276,,1004,Asia/Ho_Chi_Minh,2025-10-26
1591440,Bắc Quang,Bac Quang,"Bac Kwang,Bac Quang,Bac Quong,Bak Kang,Ban Kwang,Ban Quong,Bắc Quang,Tan Quang,Tân Quang",22.48333,104.86667,P,PPL,VN,,08,034,,,118690,,70,Asia/Ho_Chi_Minh,2025-07-29
1591449,Bắc Ninh,Bac Ninh,"Bac Ninh,Bacht Ninh,Bak Nin,Bak Nin',Bak Ninh,Bắc Ninh,baika nina,baika ninha,bak nynh,baka ninha,baki ninihi,bakunin,byk nynہ,Бак Нинь,باك نينه,باک نینه,بیک نینہ,बैक निन्ह,বাক নিন্হ,ਬੈਕ ਨਿਨ,ባክ ንንህ,バクニン",21.18608,106.07631,P,PPLA,VN,,24,256,,,287658,,9,Asia/Bangkok,2026-04-14
1591474,Bạc Liêu,Bac Lieu,"Bac Lieu,Bac-Lien,Bach Lieu,Bak Lieu,Bạc Liêu,Thanh Pho Bac Lieu,Thành Phố Bạc Liêu,Vinh Loi,Vĩnh Lợi",9.29414,105.72776,P,PPLA2,VN,,96,954,,,156110,,5,Asia/Ho_Chi_Minh,2025-08-02
1591493,Bạch Mai,Bach Mai,"Bach Mai,Bạch Mai,Hanoi Bac Mai",20.98333,105.83333,P,PPL,VN,,01,008,,,91308,,9,Asia/Bangkok,2025-07-29
1591527,Bắc Giang,Bac Giang,"Bac Giang,Bakziangas,Bakzjang,Bắc Giang,Pet-kong,Pet-kông,Phu Lang Thong,Phu Lang Thuong,Phu Long Thuong,Thuong,Vilojati Bak Giang,bagjang,bak gyang,bak zyang,bakuzan,bei jiang shi,Бакзянг,Вилояти Бак Гианг,باک زیانگ,باک گیانگ,バクザン,北江市,박장",21.27307,106.1946,P,PPLA2,VN,,24,213,,,450000,,14,Asia/Bangkok,2025-07-31
1591538,Bắc Kạn,Bac Kan,"Bac Can,Bac Kan,Bak Kan,Bắc Cạn,Bắc Kạn",22.14701,105.83481,P,PPLA2,VN,,19,058,,,45036,,150,Asia/Bangkok,2025-08-01
1592500,Ấp Phước Tĩnh,Ap Phuoc Tinh,"Ap Phuoc Tinh,Phuoc Tinh,Ấp Phước Tĩnh",10.4,107.18333,P,PPL,VN,,79,,,,22106,,-9999,Asia/Ho_Chi_Minh,2025-07-29
1592832,Lai Vung,Lai Vung,Lai Vung,10.25664,105.59329,P,PPLA2,VN,,82,1577922,,,80649,3,1,Asia/Ho_Chi_Minh,2026-04-03
1593041,Ấp Long Thạnh,Ap Long Thanh,"Ap Long Thanh,Long Thanh,Long Thạnh,Ấp Long Thạnh",10.76067,105.27428,P,PPL,VN,,91,888,,,34198,,7,Asia/Ho_Chi_Minh,2026-05-16
1593289,Ấp Hô Phòng,Ap Ho Phong,"Ap Ho Phong,Ho Phong,Hô Phòng,Ấp Hô Phòng",9.22583,105.41861,P,PPL,VN,,96,959,,,22317,,9,Asia/Ho_Chi_Minh,2025-07-29
1593889,Ấp Bình Châu,Ap Binh Chau,"Ap Binh Chau,Binh Chau,Ấp Bình Châu",10.55,107.55,P,PPL,VN,,79,751,,,15344,,4,Asia/Ho_Chi_Minh,2025-07-29
1594188,An Trạch,An Trach,An Trach,9.06861,105.39583,P,PPL,VN,,96,960,,,28412,,1,Asia/Ho_Chi_Minh,2025-08-28
1594308,An Nhơn,An Nhon,"An Nhon,An Nhơn,Bhin-Dinh,Bin Din,Binh Dinh",13.88579,109.10823,P,PPLA2,VN,,52,549,,,308396,,13,Asia/Ho_Chi_Minh,2025-07-29
1594402,An Khê,An Khe,"An Kahe,An Khe,An Khê,An Tuc,An Túc",13.95,108.65,P,PPL,VN,,52,623,,,81600,,409,Asia/Ho_Chi_Minh,2025-07-29
1594436,An Hải,An Hai,,16.06667,108.23333,P,PPL,VN,,48,493,,,82635,,9,Asia/Ho_Chi_Minh,2025-12-06
1904564,Bình Thạnh,Binh Thanh,"Binh Thanh,Bình Thạnh",10.811,106.706,P,PPLX,VN,,79,769,,,552164,,13,Asia/Ho_Chi_Minh,2025-11-05
7289846,Ba Dinh,Ba Dinh,"Ba GJinh,Ba Đình",21.03652,105.82684,P,PPL,VN,,01,001,,,221893,,15,Asia/Bangkok,2025-10-24
7304197,Mui Ne,Mui Ne,"Mui-Ne,Mujne,Муи-Не,Муйне",10.93314,108.28327,P,PPL,VN,,68,593,,,50166,,6,Asia/Ho_Chi_Minh,2025-09-10
7910088,Tân Uyên,Tan Uyen,"Tan Uyen,Tân Uyên,Uyen Hung,Uyên Hưng",11.08416,106.78834,P,PPLA3,VN,,79,726,,,52873,,39,Asia/Ho_Chi_Minh,2026-02-20
8336885,Núi Sập,Nui Sap,"Nui Sap,Núi Sập",10.26478,105.26676,P,PPLA2,VN,,91,894,,,25633,,7,Asia/Ho_Chi_Minh,2025-07-29
8340760,Cung Kiệm,Cung Kiem,"Cung Kiem,Cung Kiệm",21.18697,106.16076,P,PPL,VN,,24,259,,,80000,12,8,Asia/Ho_Chi_Minh,2025-07-29
8456741,Lai Châu,Lai Chau,"Lai Chau,Lai Châu,Laj Chau,Muang Lay,la'i ca'u,lay chaw,lay tshaw,layi caው,layy chaw,raichau,Лай Чау,لائی چاؤ,لاي تشاو,لای چاو,लाई चाउ,লাই চাউ,ਲਾਈ ਚਾਊ,ላይ ቻው,ライチャウ",22.39644,103.45824,P,PPLA,VN,,12,105,,,42973,,919,Asia/Bangkok,2026-04-14
8473997,Thị Trấn Việt Quang,Thi Tran Viet Quang,"Thi Tran Viet Quang,Thị Trấn Việt Quang,Viet Quang,Việt Quang",22.41509,104.80682,P,PPLA2,VN,,08,034,,,16072,,111,Asia/Bangkok,2025-07-29
8531735,Phu Quoc,Phu Quoc,"Fukuok,Koh Trol,PQC,Phu Quoc,Phú Quốc,fu guo dao,fukokku dao,pukkog,Фукуок,កោះតរល,កោះត្រល់,フーコック島,富國島,푸꼭",10.22409,103.97156,P,PPL,VN,,91,911,,,294419,,11,Asia/Ho_Chi_Minh,2025-07-29
8539621,Bình Minh,Binh Minh,"Binh Minh,Bình Minh,Cai Von,Cái Vồn",10.06821,105.82221,P,PPLA2,VN,,86,861,,,94862,,5,Asia/Ho_Chi_Minh,2025-07-29
8551473,Bo,Bo,Bo,20.67264,105.53625,P,PPLA2,VN,,25,153,,,15408,,67,Asia/Bangkok,2026-05-07
8594709,Thành Phố Bà Rịa,Thanh Pho Ba Ria,"Ba Ria,Bà Rịa,Tanh Fo Ba Ria,Thanh Pho Ba Ria,Thành Phố Bà Rịa,Tkhan' Fo Ba Ria,tainfobaria,teʾanihi ፎ ba riya,than fw ba rya,thana pho ba ri'a,thanh fw ba rya,thanha pho ba riya,tھanہ fw ba rya,Тхань Фо Ба Риа,تهانه فو با ریا,تھانہ فو با ریا,ثان فو با ريا,थान्ह फो बा रिया,থান্হ ফো বা রিয়া,ਥਾਨ ਫੋ ਬਾ ਰੀਆ,ተዓንህ ፎ ባ ሪያ,タインフォバリア",10.49626,107.1685,P,PPLA,VN,,79,748,,,235192,,8,Asia/Ho_Chi_Minh,2026-04-14
8612792,Lương Bằng,Luong Bang,"Luong Bang,Lương Bằng",20.74003,106.05998,P,PPLA2,VN,,33,331,,,39420,,7,Asia/Bangkok,2025-11-27
8616016,Sóc Sơn,Soc Son,"Soc Son,Sóc Sơn",21.25782,105.84894,P,PPLA2,VN,,01,016,,,85431,,18,Asia/Bangkok,2025-09-09
8616055,Cầu Diễn,Cau Dien,"Cau Dien,Cầu Diễn",21.03929,105.76659,P,PPL,VN,,01,019,,,27017,,9,Asia/Bangkok,2025-07-29
8616067,Trâu Quỳ,Trau Quy,"Trau Quy,Trâu Quỳ",21.01951,105.93694,P,PPLA2,VN,,01,018,,,30051,,9,Asia/Bangkok,2025-07-29
8616113,Cầu Giấy,Cau Giay,"Cau Giay,Cầu Giấy",21.03228,105.80073,P,PPLA2,VN,,01,005,,,292536,,12,Asia/Bangkok,2025-10-31
8616118,Thanh Xuân,Thanh Xuan,"Thanh Xuan,Thanh Xuân",20.99472,105.79977,P,PPLA2,VN,,01,009,,,293292,,13,Asia/Bangkok,2025-10-31
8616121,Đống Đa,GJong GJa,"Dong Da,Đống Đa",21.013,105.825,P,PPLA2,VN,,01,006,,,371606,,16,Asia/Bangkok,2026-03-02
8616124,Hoàn Kiếm,Hoan Kiem,"Hoan Kiem,Hoàn Kiếm",21.02857,105.85064,P,PPLA2,VN,,01,002,,,135618,,26,Asia/Bangkok,2025-07-29
8616127,Hai Bà Trưng,Hai Ba Trung,"Hai BaTrung,Hai BàTrưng",21.01341,105.84772,P,PPLA2,VN,,01,007,,,303586,,15,Asia/Bangkok,2025-10-31
8616216,Tây Mỗ,Tay Mo,"Tay Mo,Tây Mỗ",21.00247,105.7457,P,PPL,VN,,01,019,,,46469,,12,Asia/Bangkok,2025-07-29
8628018,Bản Na Hỷ,Ban Na Hy,"Ban Na Hy,Bản Na Hỷ,Na Hy,Na Hỷ",19.56361,104.53459,P,PPL,VN,,40,418,,,16710,,303,Asia/Ho_Chi_Minh,2026-05-07
8628059,Thái Hòa,Thai Hoa,"Thai Hoa,Thái Hòa",18.92031,104.97441,P,PPL,VN,,40,422,,,66127,,64,Asia/Ho_Chi_Minh,2025-07-29
8637813,Nghèn,Nghen,"Dai Loc,GJai Loc,Nghen,Nghèn,dairokku,gen,Đại Lộc,ゲン,ダイロック",18.45119,105.77969,P,PPLA2,VN,,42,443,,,18965,,8,Asia/Bangkok,2026-03-26
8656376,Thanh Khê,Thanh Khe,"Thanh Khe,Thanh Khê",16.0706,108.19102,P,PPLA2,VN,,48,491,,,201240,,9,Asia/Ho_Chi_Minh,2025-12-06
8656395,Cẩm Lệ,Cam Le,"Cam Le,Cẩm Lệ",16.01771,108.20381,P,PPLA2,VN,,48,495,,,78837,,14,Asia/Ho_Chi_Minh,2025-12-06
8656396,Sơn Trà,Son Tra,"Son Tra,Sơn Trà",16.06068,108.23256,P,PPLA2,VN,,48,493,,,86890,,8,Asia/Ho_Chi_Minh,2025-12-06
8657105,Hòa Cường,Hoa Cuong,"Binh Thuan,Bình Thuận,Hoa Cuong,Hòa Cường",16.04314,108.18209,P,PPL,VN,,48,495,,,119363,,12,Asia/Ho_Chi_Minh,2025-12-06
8668557,Núi Thành,Nui Thanh,"Nui Thanh,Núi Thành",15.43194,108.65946,P,PPLA2,VN,,48,517,,,69406,,8,Asia/Ho_Chi_Minh,2025-12-06
8673396,Lý Sơn,Ly Son,"Ly Son,Lý Sơn",15.37198,109.11891,P,PPLA2,VN,,51,536,,,22174,,22,Asia/Ho_Chi_Minh,2025-10-24
8701253,A Yun Pa,A Yun Pa,"A Yun Pa,Ayun Pa,Cheo Reo,Hau Bon,Hậu Bổn,Phu Bon,Phú Bổn,ayunpa,アユンパ",13.40025,108.43503,P,PPLA2,VN,,52,624,,,35058,,165,Asia/Ho_Chi_Minh,2026-01-14
8724987,Ea Drăng,Ea Drang,"Ea Drang,Ea Drăng",13.2045,108.21029,P,PPLA2,VN,,66,645,,,20600,,585,Asia/Ho_Chi_Minh,2025-07-29
8725037,Quảng Phú,Quang Phu,"Quang Phu,Quảng Phú",12.81965,108.07738,P,PPLA2,VN,,66,648,,,26733,,462,Asia/Ho_Chi_Minh,2025-07-29
8991407,Đinh Văn,GJinh Van,"Din' Van,Dinh Van,Đinh Văn,Динь Ван",11.78624,108.24282,P,PPL,VN,,68,676,,,16036,,848,Asia/Ho_Chi_Minh,2025-07-29
9000266,Phú Quý,Phu Quy,"Phu Quy,Phú Quý",10.5166,108.93292,P,PPLA2,VN,,68,602,,,25267,,6,Asia/Ho_Chi_Minh,2025-07-29
9075789,Long Khánh,Long Khanh,"Long Khanh,Long Khánh",10.92655,107.24783,P,PPLA2,VN,,75,732,,,171276,,175,Asia/Ho_Chi_Minh,2025-08-28
9081327,Hòa Thành,Hoa Thanh,"Hoa Thanh,Hòa Thành",11.28696,106.12936,P,PPLA2,VN,,80,709,,,147666,,12,Asia/Ho_Chi_Minh,2025-07-29
9081358,Dương Minh Châu,Duong Minh Chau,"Duong Minh Chau,Dương Minh Châu",11.38414,106.23078,P,PPLA2,VN,,80,707,,,35878,,23,Asia/Ho_Chi_Minh,2025-10-23
